customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3804-DOVMW,Female,0,Yes,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,77.56,825.08,No
2698-ROQWK,Female,0,Yes,No,55,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),74.97,4177.26,Yes
7929-SZQVG,Male,1,No,No,50,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),61.15,3080.2,No
1282-BTMUO,Female,0,Yes,No,49,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,33.43,1744.41,No
7185-DKIED,Female,0,No,No,51,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),99.92,5089.39,Yes
4800-ZMLLX,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.74,2588.21,No
3040-EYOCT,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,82.69,1908.21,No
8191-OTPTJ,Male,0,No,Yes,57,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,23.62,1320.98,No
1575-QTRQV,Female,0,No,Yes,39,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.05,3693.01,No
8482-FTDFC,Male,1,No,Yes,37,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),40.0,1529.67,No
7159-SQSQR,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),87.05,220.33,No
9698-DXPQW,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.83,1355.79,Yes
9029-IJEAY,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,27.37,40.75,No
3546-JZAPA,Male,0,No,Yes,22,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),71.77,1557.74,No
8503-NFMSA,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,89.68,2595.07,No
6284-JCAYF,Male,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,96.55,928.75,Yes
3386-MRUDA,Male,0,No,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,59.71,3803.07,No
4093-VAYSU,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.76,494.76,Yes
8689-PPVMG,Male,0,Yes,No,51,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.79,4570.91,No
4816-NJRRH,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.71,2791.21,No
3416-XEZUC,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.16,1352.2,Yes
6309-CWDTP,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.31,2900.91,Yes
2701-IETLO,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.18,1264.0,No
9667-HAUVT,Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),67.66,228.35,No
5853-AZDIU,Male,1,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,56.92,2846.17,No
5191-ONPLA,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,109.49,5809.17,No
8929-WXHVS,Male,0,Yes,Yes,22,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.91,1335.61,No
3937-KWZWT,Female,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,55.64,502.17,No
8121-RXOWH,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.77,1404.86,Yes
7069-TIWGY,Male,0,No,No,61,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),62.8,3802.76,No
1243-YSLUW,Male,0,No,No,26,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),68.14,1838.55,No
5901-AMZHM,Male,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.93,550.34,Yes
4457-KABZT,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,91.6,2437.25,No
4840-IZRTR,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),41.92,418.22,No
9359-SDRXB,Female,0,Yes,No,56,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),113.11,6266.8,No
4609-MDQAG,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,81.75,2357.93,No
8935-BPCVT,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,28.53,103.21,No
3592-BGDGI,Male,0,No,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),95.1,2658.73,No
5951-XKYKD,Male,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,88.7,1136.24,No
6242-XCQNM,Male,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),87.86,2093.24,Yes
4042-RWUGB,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),96.89,932.08,No
8759-JUVFT,Female,1,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,82.52,3894.15,No
4043-HVILW,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),19.95,660.03,No
3796-BJYXP,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,84.51,5953.88,No
1440-LLYMZ,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,98.74,1281.16,No
6103-HBPMX,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,73.28,2127.96,Yes
6335-BKDPB,Female,0,No,No,39,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),36.68,1548.71,No
7220-ADMCN,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),85.85,973.04,No
2855-KMPPV,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),22.98,290.94,No
6848-KANJT,Male,0,Yes,No,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,64.47,0.0,Yes
7594-EVFPV,Male,0,Yes,No,67,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,66.36,4447.01,No
2940-JMQHE,Male,0,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),116.96,5643.06,No
6997-OSXPJ,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,36.42,623.87,No
8492-JKLRP,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,72.48,2475.26,No
5388-LCLMZ,Female,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,87.97,5517.25,No
6701-IDSPH,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.72,588.58,Yes
6209-RIEDP,Female,0,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),109.04,3402.18,No
2169-PJALX,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,88.35,6345.02,No
4905-TUOTL,Female,0,Yes,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,81.05,1830.87,No
4110-XTZBB,Male,0,No,No,46,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,82.79,3847.63,No
6921-SPZRD,Male,1,Yes,No,19,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,29.83,515.19,No
9357-GAXIS,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),114.53,3737.88,Yes
7770-SVPYU,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.64,1766.98,Yes
2419-KWTZR,Female,0,Yes,No,36,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,75.76,2721.13,No
6637-OSIZN,Female,0,Yes,No,52,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,43.75,2302.87,No
6438-TMDSS,Male,1,Yes,No,68,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,29.45,2071.86,No
9093-BTRCC,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,97.43,725.25,Yes
2048-LLUJO,Male,0,Yes,No,0,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,77.26,0.0,No
4308-XMWLK,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,57.46,291.52,Yes
8089-TVXNM,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,34.17,2053.92,No
6663-SWHSO,Female,1,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.14,3398.31,No
2682-MHNDB,Female,0,No,No,72,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.54,1337.12,Yes
1701-SWULU,Female,1,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),116.16,924.05,Yes
3650-JMKAC,Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),81.86,5153.61,No
4092-IXBNA,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),47.21,284.84,No
1383-OCPSE,Female,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,105.08,168.31,No
2755-JNEOH,Male,0,Yes,Yes,57,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,27.71,1580.62,No
2042-YLSUC,Male,0,Yes,Yes,31,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),40.54,1306.23,No
4932-ZZGJC,Male,0,No,No,67,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,50.64,3350.8,No
3562-SPFZA,Female,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,109.01,5225.13,Yes
4474-LEWXV,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),43.82,1604.66,No
5121-XUMQI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),60.31,78.41,No
2880-SMCYF,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),80.24,531.19,No
5296-WITSB,Male,0,No,Yes,45,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,95.99,4318.9,No
1317-CISUC,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),84.93,5457.96,No
5502-XBUMQ,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.83,4227.48,Yes
4928-BBJVP,Male,0,No,No,28,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,92.89,2521.49,No
4189-RUKIB,Female,1,Yes,No,28,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),77.26,2166.25,Yes
9694-EJFSX,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.29,2302.8,Yes
9307-XNWPL,Female,0,No,No,27,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,101.67,2794.98,No
7577-PBNUA,Male,0,Yes,No,25,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,89.94,2256.61,Yes
2087-LTGDA,Male,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,66.27,1887.03,No
7291-ANTFU,Male,1,No,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,103.53,1022.24,No
7282-WEDSC,Female,0,Yes,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,35.93,1240.42,No
5990-GBUYA,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,107.02,5072.04,No
5857-VAGBL,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.29,921.07,No
2646-AUGVA,Female,0,No,No,71,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),43.12,3074.13,Yes
6800-IBVQN,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.85,1756.53,No
4216-USZKN,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,24.69,724.06,Yes
8076-FTIGK,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,48.25,3067.75,No
3250-QMHXS,Female,1,No,No,38,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,46.08,1792.11,No
6645-KCITF,Male,0,Yes,No,23,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.51,1756.98,Yes
3107-PZJWT,Male,0,No,No,67,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),78.36,5239.73,No
6230-EKMCP,Female,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,73.41,1612.75,No
2125-UDNEU,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),81.54,4861.94,No
8154-PRHSN,Male,1,Yes,Yes,26,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,22.29,563.66,Yes
2904-NNRVP,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,88.48,1288.22,No
2895-BWIAA,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),113.6,5053.4,No
7110-VBODD,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,81.77,2069.11,Yes
4249-HHTVX,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),46.19,3397.72,No
9163-NOGHQ,Female,1,No,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,49.35,282.38,No
7478-MSUZK,Female,0,No,No,58,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,95.23,5615.24,No
5524-OEAHV,Male,0,Yes,No,71,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,29.46,2023.41,No
3031-HACCC,Male,1,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,55.7,1916.93,No
8114-IDKFR,Male,1,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.38,2525.88,No
7381-KNXUX,Female,0,No,Yes,45,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,38.36,1693.93,No
6165-ZTPMS,Female,0,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.61,1025.64,Yes
2567-GMNZR,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),107.46,2464.55,No
1716-HDABM,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),50.12,464.14,No
2583-YVTSM,Female,1,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,57.15,2200.92,No
2160-YQHSJ,Female,0,No,Yes,69,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,20.82,1471.65,No
7123-HYPTA,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),27.8,1228.97,No
2366-GSJMS,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,40.6,339.97,No
3983-NKVUG,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,35.47,1745.32,Yes
3108-VQPGP,Female,0,Yes,Yes,68,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),102.61,7008.7,Yes
3552-HXYKI,Male,0,No,No,47,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),113.89,5303.17,No
7071-NTDOJ,Female,0,No,Yes,38,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),112.25,4360.46,No
6784-JTXPV,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.72,233.23,Yes
6442-JQPKE,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),30.98,303.15,No
2656-PRADE,Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.58,4945.46,Yes
1586-MCZZH,Female,0,Yes,No,26,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,46.32,1142.99,Yes
1247-IXUZF,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,23.92,169.75,Yes
2733-YCKAZ,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,74.78,4438.55,Yes
2137-MFEFN,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,45.03,2136.05,No
7848-RULFY,Female,0,No,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,50.29,3270.36,No
3817-YDSDF,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,78.03,5337.98,No
8473-VTCPU,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),88.33,4696.43,No
2095-NDUNA,Female,1,Yes,No,15,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,29.31,536.27,No
9518-BSAMO,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),23.34,220.9,No
7249-FCCPU,Male,0,No,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,101.14,2679.77,Yes
9805-UMUBB,Female,1,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),45.19,1463.77,No
1657-PNTNB,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,71.08,3792.41,No
7770-NGGSK,Male,0,No,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,97.15,4939.51,Yes
1694-BYDFB,Male,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),23.78,850.97,No
9138-ONCNC,Female,1,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,95.97,1351.55,No
8725-TPQMV,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,74.37,4780.18,No
9481-LUVND,Male,0,No,No,67,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,28.85,1941.94,No
5699-EDCFD,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.22,172.31,No
1491-PZWPO,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25.58,1860.68,No
3190-BQAOP,Female,0,No,No,4,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,49.53,183.07,No
7130-EVSLZ,Female,0,Yes,No,8,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),72.11,527.34,No
7123-DUSVT,Male,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,86.0,0.0,No
6983-ULHIM,Male,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.62,1324.34,Yes
8444-VKFJR,Male,0,Yes,No,70,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),36.38,2591.87,Yes
7785-LHYBG,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),92.65,1766.08,No
8845-IYKSR,Female,1,No,No,26,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.31,1472.66,No
6460-NAQLS,Male,0,No,No,62,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,38.69,2411.06,No
6950-MVWRA,Male,0,No,No,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),77.99,2330.51,No
1807-QCNRV,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,57.88,987.32,Yes
