customerID,churn_prob,risk_tier,intervention,tenure,contract_enc,MonthlyCharges,service_depth,high_risk_combo,ltv_proxy
3445-ZOUBL,0.6672,High,Offer annual contract upgrade + discount,54,0,71.15,4,1,3842.1000000000004
6972-CQPLD,0.6671,High,Offer annual contract upgrade + discount,4,0,71.47,3,1,285.88
3242-KCNTX,0.667,High,Bundle security add-on — proactive outreach,15,2,116.51,3,0,1747.65
2504-URNHS,0.6667,High,Offer annual contract upgrade + discount,37,0,106.83,6,1,3952.71
1226-TDRXB,0.6663,High,Offer annual contract upgrade + discount,6,0,41.46,4,0,248.76
1206-QJADR,0.666,High,Offer annual contract upgrade + discount,3,0,43.47,5,1,130.41
9287-UWIIC,0.666,High,Offer annual contract upgrade + discount,34,0,109.27,2,0,3715.18
9035-VZAAI,0.6658,High,Offer annual contract upgrade + discount,32,0,27.05,7,0,865.6
1140-GOXBP,0.6658,High,Offer annual contract upgrade + discount,15,0,106.46,5,1,1596.8999999999999
9768-GDULM,0.6657,High,Offer annual contract upgrade + discount,16,0,111.77,4,0,1788.32
1728-SKWAQ,0.6656,High,Offer annual contract upgrade + discount,4,0,53.05,7,0,212.2
4773-LHGTA,0.6655,High,Onboarding check-in call,4,1,70.21,4,0,280.84
2791-GEUHW,0.6653,High,Offer annual contract upgrade + discount,45,0,44.81,6,1,2016.45
3356-SBQGB,0.6653,High,Offer annual contract upgrade + discount,68,0,99.78,2,0,6785.04
1310-QORVV,0.6653,High,Offer annual contract upgrade + discount,33,0,23.12,5,0,762.96
7646-WRVOT,0.665,High,Offer annual contract upgrade + discount,22,0,58.88,3,1,1295.3600000000001
9417-TKVXD,0.6646,High,Bundle security add-on — proactive outreach,31,2,114.64,6,0,3553.84
7481-UCKYI,0.6646,High,Offer annual contract upgrade + discount,27,0,102.5,1,0,2767.5
2364-GTIHN,0.6644,High,Offer annual contract upgrade + discount,8,0,118.31,1,0,946.48
5219-BIMSP,0.6643,High,Offer annual contract upgrade + discount,54,0,60.3,5,0,3256.2
4089-KFODD,0.6643,High,Offer annual contract upgrade + discount,45,0,55.77,4,0,2509.65
5460-ZBWET,0.6642,High,Offer annual contract upgrade + discount,61,0,24.16,6,0,1473.76
1966-EFXBR,0.6637,High,Offer annual contract upgrade + discount,64,0,87.78,0,0,5617.92
7808-PJHIE,0.6637,High,Offer annual contract upgrade + discount,23,0,91.38,5,0,2101.74
2851-UQGVJ,0.6637,High,Offer annual contract upgrade + discount,72,0,93.71,5,0,6747.12
1338-OOLUQ,0.6636,High,Bundle security add-on — proactive outreach,16,1,66.77,4,0,1068.32
8921-VBXDT,0.6632,High,Bundle security add-on — proactive outreach,61,1,117.41,5,0,7162.01
8777-BQALZ,0.6628,High,Offer annual contract upgrade + discount,52,0,29.22,7,0,1519.44
5575-SEJOZ,0.6627,High,Offer annual contract upgrade + discount,38,0,54.72,2,0,2079.36
8680-FOELO,0.6625,High,Offer annual contract upgrade + discount,32,0,89.97,7,0,2879.04
5235-KPTPB,0.6624,High,Offer annual contract upgrade + discount,50,0,74.7,4,1,3735.0
4521-OFGHI,0.6623,High,Offer annual contract upgrade + discount,9,0,22.47,1,0,202.23
8115-ERLNL,0.6621,High,Offer annual contract upgrade + discount,7,0,76.17,4,0,533.19
7000-CAEQL,0.662,High,Offer annual contract upgrade + discount,8,0,78.09,4,0,624.72
4067-CPHDL,0.6616,High,Offer annual contract upgrade + discount,34,0,27.64,5,0,939.76
4399-QFCXC,0.6615,High,Offer annual contract upgrade + discount,11,0,47.37,6,0,521.0699999999999
3108-VQPGP,0.6615,High,Offer annual contract upgrade + discount,68,0,102.61,2,0,6977.48
9866-LXVXR,0.6614,High,Offer annual contract upgrade + discount,59,0,93.71,6,0,5528.889999999999
7727-MKRJA,0.6613,High,Offer annual contract upgrade + discount,4,0,102.11,2,0,408.44
5228-RUSFR,0.6612,High,Offer annual contract upgrade + discount,26,0,32.54,4,0,846.04
2615-BYTBT,0.661,High,Offer annual contract upgrade + discount,57,0,74.22,1,0,4230.54
8309-IVPHL,0.6609,High,Bundle security add-on — proactive outreach,52,2,22.57,4,0,1173.64
2976-KRIOZ,0.6607,High,Offer annual contract upgrade + discount,42,0,75.8,5,0,3183.6
3436-RIOWH,0.6603,High,Offer annual contract upgrade + discount,38,0,110.95,6,1,4216.1
5764-VQBID,0.6603,High,Offer annual contract upgrade + discount,34,0,102.54,2,0,3486.36
8572-LJPOD,0.6602,High,Loyalty reward or retention offer,15,2,37.79,5,0,566.85
1035-QVRIP,0.6601,High,Offer annual contract upgrade + discount,16,0,40.41,5,1,646.56
4758-JWYGL,0.6601,High,Offer annual contract upgrade + discount,43,0,25.46,5,1,1094.78
6621-JQBQL,0.6601,High,Bundle security add-on — proactive outreach,53,1,113.32,5,0,6005.96
2125-UDNEU,0.6598,High,Offer annual contract upgrade + discount,60,0,81.54,4,1,4892.400000000001
3062-IPEBG,0.6596,High,Offer annual contract upgrade + discount,18,0,58.36,4,1,1050.48
8934-QGCPA,0.6596,High,Offer annual contract upgrade + discount,54,0,58.25,5,0,3145.5
5578-ZVROV,0.6596,High,Bundle security add-on — proactive outreach,10,1,88.82,4,0,888.1999999999999
4247-LOFUW,0.6595,High,Offer annual contract upgrade + discount,68,0,72.07,4,1,4900.759999999999
3983-NKVUG,0.6594,High,Bundle security add-on — proactive outreach,49,1,35.47,6,0,1738.03
7770-NGGSK,0.6593,High,Bundle security add-on — proactive outreach,51,1,97.15,3,0,4954.650000000001
8046-ZTCZZ,0.659,High,Loyalty reward or retention offer,34,1,92.86,6,0,3157.24
5351-KTMMD,0.659,High,Enroll in paperless billing + auto-pay,12,1,99.31,6,0,1191.72
6780-RKOLV,0.659,High,Offer annual contract upgrade + discount,47,0,80.6,6,0,3788.2
9657-ADONK,0.6589,High,Offer annual contract upgrade + discount,59,0,75.6,2,0,4460.4
1643-TCVBT,0.6589,High,Offer annual contract upgrade + discount,65,0,80.36,2,0,5223.4
4567-CKHNM,0.6585,High,Offer annual contract upgrade + discount,58,0,93.9,4,0,5446.200000000001
3323-VLDAB,0.6582,High,Offer annual contract upgrade + discount,44,0,56.62,6,0,2491.2799999999997
9117-GIDRH,0.6581,High,Offer annual contract upgrade + discount,35,0,88.27,1,0,3089.45
8212-PUPVP,0.6581,High,Bundle security add-on — proactive outreach,31,1,25.65,5,0,795.15
1622-MEASK,0.6579,High,Offer annual contract upgrade + discount,38,0,34.5,6,0,1311.0
3864-KUWPB,0.6578,High,Offer annual contract upgrade + discount,51,0,103.49,5,1,5277.99
8323-UIDQH,0.6578,High,Offer annual contract upgrade + discount,49,0,57.94,2,0,2839.06
3500-PHQET,0.6578,High,Offer annual contract upgrade + discount,60,0,46.11,5,0,2766.6
3797-MQAKD,0.6576,High,Offer annual contract upgrade + discount,7,0,104.27,5,0,729.89
5690-AVNCX,0.6575,High,Offer annual contract upgrade + discount,51,0,60.58,3,1,3089.58
4892-TLJAW,0.6573,High,Offer annual contract upgrade + discount,17,0,79.79,4,1,1356.43
8947-ECXSS,0.6573,High,Offer annual contract upgrade + discount,29,0,104.49,2,0,3030.21
4530-DNEHC,0.6573,High,Offer annual contract upgrade + discount,2,0,37.4,4,0,74.8
1518-QBAGL,0.6573,High,Offer annual contract upgrade + discount,0,0,25.26,4,1,0.0
4921-KGVRL,0.6572,High,Offer annual contract upgrade + discount,58,0,87.16,4,0,5055.28
4046-SIFDZ,0.6572,High,Onboarding check-in call,4,2,74.55,8,0,298.2
8178-ISMJV,0.657,High,Offer annual contract upgrade + discount,67,0,30.83,2,0,2065.6099999999997
6878-YNUOL,0.6569,High,Bundle security add-on — proactive outreach,18,1,73.04,6,0,1314.72
2880-SMCYF,0.6567,High,Bundle security add-on — proactive outreach,8,1,80.24,4,0,641.92
8067-WUGMU,0.6567,High,Offer annual contract upgrade + discount,30,0,40.45,1,0,1213.5
8110-IQVAH,0.6565,High,Offer annual contract upgrade + discount,19,0,28.91,6,0,549.29
2126-NKVEF,0.6565,High,Offer annual contract upgrade + discount,59,0,108.96,4,0,6428.639999999999
6864-XYXTY,0.6563,High,Offer annual contract upgrade + discount,8,0,109.53,5,1,876.24
4250-BQRDG,0.6563,High,Offer annual contract upgrade + discount,31,0,29.78,4,1,923.1800000000001
3908-EKKAH,0.6558,High,Enroll in paperless billing + auto-pay,71,1,67.65,3,0,4803.150000000001
7070-VLTUX,0.6558,High,Offer annual contract upgrade + discount,19,0,31.95,7,0,607.05
8331-GZRAX,0.6557,High,Offer annual contract upgrade + discount,16,0,75.8,5,1,1212.8
5991-JGXYV,0.6556,High,Offer annual contract upgrade + discount,12,0,39.01,5,1,468.12
9431-AROEG,0.6555,High,Offer annual contract upgrade + discount,9,0,74.38,5,1,669.42
3373-OLZLC,0.6555,High,Offer annual contract upgrade + discount,41,0,22.66,5,1,929.0600000000001
2396-JWTAD,0.6552,High,Offer annual contract upgrade + discount,55,0,30.08,5,1,1654.3999999999999
4217-KZETI,0.6551,High,Offer annual contract upgrade + discount,26,0,50.57,4,0,1314.82
5368-TUBJL,0.655,High,Offer annual contract upgrade + discount,38,0,32.4,6,0,1231.2
6047-AQUTT,0.655,High,Offer annual contract upgrade + discount,1,0,52.97,4,0,52.97
3463-FWKPL,0.6549,High,Loyalty reward or retention offer,52,1,39.26,4,0,2041.52
7202-XARXA,0.6547,High,Offer annual contract upgrade + discount,45,0,101.01,2,0,4545.45
7663-XZKFM,0.6547,High,Offer annual contract upgrade + discount,60,0,73.35,3,0,4401.0
1443-WWIAS,0.6544,High,Offer annual contract upgrade + discount,72,0,33.42,4,0,2406.2400000000002
4671-IOSTP,0.654,High,Bundle security add-on — proactive outreach,60,2,99.28,6,0,5956.8
1365-YFFOR,0.654,High,Offer annual contract upgrade + discount,43,0,88.51,1,0,3805.9300000000003
2528-UNAHE,0.654,High,Bundle security add-on — proactive outreach,36,1,60.01,5,0,2160.36
7398-GEZMA,0.6539,High,Offer annual contract upgrade + discount,9,0,84.22,7,1,757.98
6680-XMGGO,0.6538,High,Offer annual contract upgrade + discount,51,0,109.17,5,1,5567.67
9566-LUVSU,0.6535,High,Bundle security add-on — proactive outreach,44,2,110.2,6,0,4848.8
1983-NHQMV,0.6534,High,Offer annual contract upgrade + discount,57,0,113.82,5,0,6487.74
1544-BOYYT,0.6533,High,Bundle security add-on — proactive outreach,54,1,72.98,3,0,3940.92
8311-NMAJD,0.6532,High,Offer annual contract upgrade + discount,28,0,73.06,7,1,2045.68
1622-IUKUD,0.653,High,Offer annual contract upgrade + discount,5,0,83.86,1,0,419.3
6641-TMNYN,0.6524,High,Offer annual contract upgrade + discount,9,0,39.75,3,0,357.75
8050-RRQYM,0.6522,High,Offer annual contract upgrade + discount,41,0,68.01,6,1,2788.4100000000003
2632-RUULF,0.6521,High,Offer annual contract upgrade + discount,13,0,96.63,6,1,1256.19
4715-QHVNT,0.652,High,Bundle security add-on — proactive outreach,27,2,93.21,5,0,2516.6699999999996
7479-LGMWE,0.6517,High,Offer annual contract upgrade + discount,25,0,90.15,6,0,2253.75
6840-NDCUZ,0.6517,High,Bundle security add-on — proactive outreach,3,1,56.28,6,0,168.84
4649-BMKSI,0.6517,High,Enroll in paperless billing + auto-pay,64,1,110.36,4,0,7063.04
5614-ZWCCN,0.6514,High,Bundle security add-on — proactive outreach,10,2,37.38,5,0,373.8
5291-VPMUN,0.6511,High,Offer annual contract upgrade + discount,10,0,96.64,5,1,966.4
9044-IDHJB,0.651,High,Offer annual contract upgrade + discount,51,0,54.07,5,0,2757.57
1253-IPRKD,0.6506,High,Bundle security add-on — proactive outreach,31,2,68.83,7,0,2133.73
2795-XJUAU,0.6503,High,Offer annual contract upgrade + discount,70,0,37.14,0,0,2599.8
3939-FJGGJ,0.6503,High,Bundle security add-on — proactive outreach,34,2,104.24,6,0,3544.16
4070-MVLNG,0.6502,High,Offer annual contract upgrade + discount,30,0,94.78,2,0,2843.4
6645-KCITF,0.6502,High,Offer annual contract upgrade + discount,23,0,77.51,5,0,1782.73
5885-RJVTK,0.6499,High,Bundle security add-on — proactive outreach,14,1,67.7,7,0,947.8000000000001
9094-BVYXG,0.6496,High,Offer annual contract upgrade + discount,33,0,27.14,5,1,895.62
4080-PBWZB,0.6496,High,Offer annual contract upgrade + discount,66,0,52.7,2,0,3478.2000000000003
9817-VOUVX,0.6494,High,Offer annual contract upgrade + discount,68,0,31.63,6,1,2150.84
2641-YFPFM,0.6493,High,Bundle security add-on — proactive outreach,1,2,60.93,5,0,60.93
3747-NOQUE,0.649,High,Offer annual contract upgrade + discount,31,0,83.91,2,0,2601.21
7559-CYVMV,0.6489,High,Offer annual contract upgrade + discount,29,0,96.49,4,0,2798.21
1689-LWXGG,0.6488,High,Offer annual contract upgrade + discount,9,0,102.68,4,0,924.1200000000001
9184-XZFSZ,0.6484,High,Offer annual contract upgrade + discount,56,0,44.78,2,0,2507.6800000000003
8046-CUPBD,0.6483,High,Offer annual contract upgrade + discount,1,0,101.54,5,1,101.54
6439-ZYQOX,0.6482,High,Offer annual contract upgrade + discount,65,0,74.66,5,0,4852.9
4621-GQCDK,0.6482,High,Offer annual contract upgrade + discount,43,0,18.89,9,0,812.27
4950-KOXDZ,0.6481,High,Offer annual contract upgrade + discount,49,0,31.53,4,0,1544.97
9005-YZQAU,0.648,High,Offer annual contract upgrade + discount,47,0,39.49,4,1,1856.0300000000002
5629-OYMFH,0.648,High,Loyalty reward or retention offer,51,1,27.77,4,0,1416.27
4590-YYTVZ,0.6479,High,Offer annual contract upgrade + discount,42,0,104.43,1,0,4386.06
8076-FTIGK,0.6478,High,Offer annual contract upgrade + discount,64,0,48.25,7,0,3088.0
9093-BTRCC,0.6476,High,Bundle security add-on — proactive outreach,7,2,97.43,6,0,682.01
2505-JSBEP,0.6476,High,Offer annual contract upgrade + discount,6,0,60.47,6,0,362.82
5547-EQSRP,0.6476,High,Offer annual contract upgrade + discount,55,0,57.62,4,0,3169.1
3861-NTHRX,0.6475,High,Bundle security add-on — proactive outreach,27,2,74.44,4,0,2009.8799999999999
1723-PPLZZ,0.6471,High,Offer annual contract upgrade + discount,33,0,61.77,4,0,2038.41
6099-UZYYQ,0.6471,High,Offer annual contract upgrade + discount,33,0,85.04,5,0,2806.32
2219-XYBCV,0.6471,High,Offer annual contract upgrade + discount,24,0,73.42,3,1,1762.08
9798-KIKQD,0.6468,High,Offer annual contract upgrade + discount,42,0,98.49,6,1,4136.58
4854-UKZUT,0.6467,High,Offer annual contract upgrade + discount,35,0,69.25,2,0,2423.75
2667-FQLYW,0.6466,High,Offer annual contract upgrade + discount,44,0,71.85,3,0,3161.3999999999996
7492-YAHRM,0.6466,High,Offer annual contract upgrade + discount,58,0,62.24,5,0,3609.92
5024-SBLOG,0.6466,High,Offer annual contract upgrade + discount,24,0,28.97,7,1,695.28
2991-ZVPLP,0.6465,High,Offer annual contract upgrade + discount,4,0,24.54,7,0,98.16
7340-AENWA,0.6464,High,Offer annual contract upgrade + discount,54,0,74.99,1,0,4049.4599999999996
7229-QLMKR,0.6463,High,Onboarding check-in call,6,1,20.02,5,0,120.12
2486-OVLWC,0.6463,High,Offer annual contract upgrade + discount,46,0,106.98,5,0,4921.08
1317-CISUC,0.6461,High,Offer annual contract upgrade + discount,64,0,84.93,6,1,5435.52
4543-LVHQR,0.646,High,Offer annual contract upgrade + discount,12,0,69.31,5,0,831.72
6799-PVBQY,0.646,High,Bundle security add-on — proactive outreach,14,1,77.63,5,0,1086.82
1136-QVNTI,0.6459,High,Offer annual contract upgrade + discount,47,0,95.69,5,1,4497.43
6855-UTVEY,0.6457,High,Offer annual contract upgrade + discount,44,0,41.71,6,1,1835.24
1656-EIKTQ,0.6457,High,Offer annual contract upgrade + discount,61,0,66.11,5,1,4032.71
2269-MGLSW,0.6456,High,Offer annual contract upgrade + discount,15,0,67.28,2,0,1009.2
2433-IURGK,0.6456,High,Offer annual contract upgrade + discount,28,0,110.79,4,0,3102.1200000000003
2187-GQWMV,0.6455,High,Offer annual contract upgrade + discount,55,0,106.99,2,0,5884.45
8275-ZZTBF,0.6452,High,Offer annual contract upgrade + discount,25,0,22.07,5,0,551.75
7701-NBMON,0.645,High,Loyalty reward or retention offer,43,1,100.32,3,0,4313.759999999999
3618-TVBRU,0.6447,High,Offer annual contract upgrade + discount,37,0,70.7,6,0,2615.9
4805-QUJXU,0.6447,High,Offer annual contract upgrade + discount,33,0,63.86,1,0,2107.38
4964-WFPMS,0.6447,High,Loyalty reward or retention offer,65,1,113.77,3,0,7395.05
4864-OKOZC,0.6445,High,Offer annual contract upgrade + discount,6,0,81.02,3,0,486.12
6376-VUCZH,0.6445,High,Offer annual contract upgrade + discount,6,0,88.44,5,0,530.64
3848-DTBHE,0.6445,High,Offer annual contract upgrade + discount,56,0,55.64,1,0,3115.84
9102-MJCNQ,0.6444,High,Loyalty reward or retention offer,44,1,97.68,6,0,4297.92
3754-ZDQBJ,0.6442,High,Offer annual contract upgrade + discount,18,0,55.72,7,0,1002.96
3498-FBKFK,0.6441,High,Bundle security add-on — proactive outreach,25,2,111.01,5,0,2775.25
8365-GFTJK,0.6441,High,Offer annual contract upgrade + discount,52,0,94.04,7,0,4890.08
9108-JVSLZ,0.6435,High,Offer annual contract upgrade + discount,31,0,41.21,4,0,1277.51
9210-TILVP,0.6435,High,Offer annual contract upgrade + discount,50,0,55.01,1,0,2750.5
9623-WJCEE,0.6432,High,Offer annual contract upgrade + discount,61,0,110.23,2,0,6724.030000000001
4654-XZBKI,0.6431,High,Offer annual contract upgrade + discount,18,0,84.77,3,0,1525.86
2157-HRXPX,0.6431,High,Bundle security add-on — proactive outreach,4,2,68.55,3,0,274.2
4595-MDAGB,0.6431,High,Offer annual contract upgrade + discount,41,0,39.92,7,0,1636.72
9319-IYDDB,0.6429,High,Offer annual contract upgrade + discount,27,0,41.91,6,0,1131.57
9634-QLQBB,0.6427,High,Offer annual contract upgrade + discount,53,0,45.16,6,0,2393.48
1131-ILNEQ,0.6426,High,Offer annual contract upgrade + discount,10,0,30.7,4,1,307.0
7809-FOPHN,0.6425,High,Bundle security add-on — proactive outreach,2,1,21.59,5,0,43.18
1267-LCUNV,0.6425,High,Bundle security add-on — proactive outreach,4,1,30.7,3,0,122.8
6921-JQKDH,0.6422,High,Onboarding check-in call,7,2,54.36,2,0,380.52
5296-TRSZW,0.6421,High,Offer annual contract upgrade + discount,53,0,83.44,7,1,4422.32
6600-JSWTX,0.6421,High,Offer annual contract upgrade + discount,27,0,62.74,6,0,1693.98
4362-DLEGM,0.642,High,Offer annual contract upgrade + discount,24,0,35.39,4,0,849.36
8549-VJMFW,0.6419,High,Offer annual contract upgrade + discount,51,0,113.81,2,0,5804.31
6746-XXXLJ,0.6419,High,Offer annual contract upgrade + discount,5,0,43.39,3,1,216.95
2090-LANNF,0.6416,High,Offer annual contract upgrade + discount,52,0,77.53,3,0,4031.56
4262-ZFQZX,0.6416,High,Offer annual contract upgrade + discount,38,0,85.68,2,0,3255.84
4224-HYMSK,0.6416,High,Bundle security add-on — proactive outreach,42,1,112.59,3,0,4728.78
9762-JPTBI,0.6414,High,Offer annual contract upgrade + discount,20,0,84.55,5,0,1691.0
9940-WYUEE,0.6411,High,Loyalty reward or retention offer,72,1,55.62,6,0,4004.64
8175-CNHDW,0.641,High,Offer annual contract upgrade + discount,64,0,79.97,6,0,5118.08
9869-YQVOL,0.641,High,Bundle security add-on — proactive outreach,11,1,104.64,5,0,1151.04
1071-JKZTQ,0.6406,High,Offer annual contract upgrade + discount,23,0,64.82,5,1,1490.86
1971-CEAQD,0.6404,High,Offer annual contract upgrade + discount,4,0,49.03,3,0,196.12
8821-TPPRG,0.6402,High,Offer annual contract upgrade + discount,17,0,38.68,3,0,657.56
1861-NYPME,0.6401,High,Offer annual contract upgrade + discount,63,0,57.22,5,1,3604.86
8122-LNMPJ,0.64,High,Offer annual contract upgrade + discount,68,0,99.94,4,1,6795.92
4712-VCHIN,0.6397,High,Offer annual contract upgrade + discount,68,0,90.52,2,0,6155.36
9427-OEFOU,0.6396,High,Offer annual contract upgrade + discount,31,0,83.97,1,0,2603.07
8352-HLNLJ,0.6396,High,Offer annual contract upgrade + discount,43,0,69.51,8,0,2988.9300000000003
3362-FNKPP,0.6393,High,Offer annual contract upgrade + discount,29,0,60.7,6,0,1760.3000000000002
7750-TOEZG,0.639,High,Offer annual contract upgrade + discount,11,0,65.8,5,1,723.8
7296-PQIRS,0.6386,High,Offer annual contract upgrade + discount,62,0,87.66,6,0,5434.92
4404-LZGJJ,0.6385,High,Offer annual contract upgrade + discount,42,0,62.01,4,0,2604.42
2531-VHMSY,0.6385,High,Offer annual contract upgrade + discount,39,0,68.51,4,0,2671.8900000000003
1233-ZVQJC,0.6382,High,Offer annual contract upgrade + discount,34,0,37.37,4,0,1270.58
8982-LFAAO,0.6381,High,Offer annual contract upgrade + discount,38,0,77.72,2,0,2953.36
5539-PTNJF,0.6378,High,Loyalty reward or retention offer,14,1,36.69,7,0,513.66
7819-VKTLD,0.6377,High,Offer annual contract upgrade + discount,25,0,23.47,5,0,586.75
8744-NXDVV,0.6377,High,Offer annual contract upgrade + discount,39,0,61.0,5,1,2379.0
3430-WNTGQ,0.6377,High,Offer annual contract upgrade + discount,8,0,65.36,5,0,522.88
7025-TSNUQ,0.6376,High,Offer annual contract upgrade + discount,0,0,87.58,2,0,0.0
4197-UKVRV,0.6374,High,Offer annual contract upgrade + discount,63,0,25.03,4,0,1576.89
